"RM","Year","Sum_days_rm_dry","Latitude","Longitude"
"57",2004,0,33.54710466,-107.0781103
"57",2016,0,33.54710466,-107.0781103
"57",2009,0,33.54710466,-107.0781103
"57",2017,0,33.54710466,-107.0781103
"57",2006,0,33.54710466,-107.0781103
"57",2007,0,33.54710466,-107.0781103
"57",2011,0,33.54710466,-107.0781103
"57",2018,2,33.54710466,-107.0781103
"57",2008,0,33.54710466,-107.0781103
"58",2014,0,33.56160803,-107.0726703
"58",2006,0,33.56160803,-107.0726703
"58",2003,4,33.56160803,-107.0726703
"58",2016,0,33.56160803,-107.0726703
"58",2010,0,33.56160803,-107.0726703
"58",2015,0,33.56160803,-107.0726703
"58",2005,14,33.56160803,-107.0726703
"58",2008,0,33.56160803,-107.0726703
"58",2004,0,33.56160803,-107.0726703
"58",2018,0,33.56160803,-107.0726703
"58",2007,0,33.56160803,-107.0726703
"58",2013,0,33.56160803,-107.0726703
"58",2017,0,33.56160803,-107.0726703
"58",2009,0,33.56160803,-107.0726703
"58",2012,0,33.56160803,-107.0726703
"58",2011,0,33.56160803,-107.0726703
"59",2005,13,33.57569938,-107.066099
"59",2008,0,33.57569938,-107.066099
"59",2003,4,33.57569938,-107.066099
"59",2014,0,33.57569938,-107.066099
"59",2013,0,33.57569938,-107.066099
"59",2010,0,33.57569938,-107.066099
"59",2006,0,33.57569938,-107.066099
"59",2018,0,33.57569938,-107.066099
"59",2007,0,33.57569938,-107.066099
"59",2004,0,33.57569938,-107.066099
"59",2016,0,33.57569938,-107.066099
"59",2017,0,33.57569938,-107.066099
"59",2009,0,33.57569938,-107.066099
"59",2012,0,33.57569938,-107.066099
"59",2011,0,33.57569938,-107.066099
"59",2015,0,33.57569938,-107.066099
"60",2003,4,33.58775907,-107.0563672
"60",2014,0,33.58775907,-107.0563672
"60",2008,0,33.58775907,-107.0563672
"60",2016,0,33.58775907,-107.0563672
"60",2004,0,33.58775907,-107.0563672
"60",2005,13,33.58775907,-107.0563672
"60",2012,0,33.58775907,-107.0563672
"60",2010,0,33.58775907,-107.0563672
"60",2018,8,33.58775907,-107.0563672
"60",2015,0,33.58775907,-107.0563672
"60",2013,0,33.58775907,-107.0563672
"60",2011,0,33.58775907,-107.0563672
"60",2009,0,33.58775907,-107.0563672
"60",2007,0,33.58775907,-107.0563672
"60",2017,0,33.58775907,-107.0563672
"60",2006,0,33.58775907,-107.0563672
"61",2003,4,33.59371025,-107.0429299
"61",2010,0,33.59371025,-107.0429299
"61",2013,0,33.59371025,-107.0429299
"61",2016,0,33.59371025,-107.0429299
"61",2007,0,33.59371025,-107.0429299
"61",2004,0,33.59371025,-107.0429299
"61",2018,3,33.59371025,-107.0429299
"61",2014,0,33.59371025,-107.0429299
"61",2005,13,33.59371025,-107.0429299
"61",2011,0,33.59371025,-107.0429299
"61",2015,0,33.59371025,-107.0429299
"61",2012,0,33.59371025,-107.0429299
"61",2008,0,33.59371025,-107.0429299
"61",2009,0,33.59371025,-107.0429299
"61",2006,0,33.59371025,-107.0429299
"61",2017,0,33.59371025,-107.0429299
"62",2013,0,33.60156178,-107.0290599
"62",2018,4,33.60156178,-107.0290599
"62",2005,13,33.60156178,-107.0290599
"62",2015,0,33.60156178,-107.0290599
"62",2012,0,33.60156178,-107.0290599
"62",2014,0,33.60156178,-107.0290599
"62",2016,0,33.60156178,-107.0290599
"62",2003,2,33.60156178,-107.0290599
"62",2006,0,33.60156178,-107.0290599
"62",2004,0,33.60156178,-107.0290599
"62",2007,0,33.60156178,-107.0290599
"62",2011,0,33.60156178,-107.0290599
"62",2009,0,33.60156178,-107.0290599
"62",2010,0,33.60156178,-107.0290599
"62",2008,0,33.60156178,-107.0290599
"62",2017,0,33.60156178,-107.0290599
"63",2015,0,33.61070556,-107.0172142
"63",2005,13,33.61070556,-107.0172142
"63",2009,0,33.61070556,-107.0172142
"63",2014,0,33.61070556,-107.0172142
"63",2008,0,33.61070556,-107.0172142
"63",2011,0,33.61070556,-107.0172142
"63",2013,0,33.61070556,-107.0172142
"63",2003,2,33.61070556,-107.0172142
"63",2007,0,33.61070556,-107.0172142
"63",2016,0,33.61070556,-107.0172142
"63",2006,0,33.61070556,-107.0172142
"63",2012,0,33.61070556,-107.0172142
"63",2010,0,33.61070556,-107.0172142
"63",2004,0,33.61070556,-107.0172142
"63",2018,22,33.61070556,-107.0172142
"63",2017,0,33.61070556,-107.0172142
"64",2014,0,33.62223865,-107.0056339
"64",2011,0,33.62223865,-107.0056339
"64",2010,0,33.62223865,-107.0056339
"64",2005,13,33.62223865,-107.0056339
"64",2015,0,33.62223865,-107.0056339
"64",2006,0,33.62223865,-107.0056339
"64",2007,0,33.62223865,-107.0056339
"64",2016,0,33.62223865,-107.0056339
"64",2013,0,33.62223865,-107.0056339
"64",2003,2,33.62223865,-107.0056339
"64",2012,0,33.62223865,-107.0056339
"64",2008,0,33.62223865,-107.0056339
"64",2004,0,33.62223865,-107.0056339
"64",2017,0,33.62223865,-107.0056339
"64",2018,22,33.62223865,-107.0056339
"64",2009,0,33.62223865,-107.0056339
"65",2016,0,33.63327231,-106.9946875
"65",2014,0,33.63327231,-106.9946875
"65",2015,0,33.63327231,-106.9946875
"65",2013,0,33.63327231,-106.9946875
"65",2018,20,33.63327231,-106.9946875
"65",2007,0,33.63327231,-106.9946875
"65",2004,0,33.63327231,-106.9946875
"65",2006,0,33.63327231,-106.9946875
"65",2017,0,33.63327231,-106.9946875
"65",2010,0,33.63327231,-106.9946875
"65",2005,11,33.63327231,-106.9946875
"65",2003,2,33.63327231,-106.9946875
"65",2009,0,33.63327231,-106.9946875
"65",2011,0,33.63327231,-106.9946875
"65",2008,0,33.63327231,-106.9946875
"65",2012,0,33.63327231,-106.9946875
"66",2014,0,33.64721482,-106.989853
"66",2015,0,33.64721482,-106.989853
"66",2006,0,33.64721482,-106.989853
"66",2008,0,33.64721482,-106.989853
"66",2005,10,33.64721482,-106.989853
"66",2009,0,33.64721482,-106.989853
"66",2018,20,33.64721482,-106.989853
"66",2007,0,33.64721482,-106.989853
"66",2013,0,33.64721482,-106.989853
"66",2003,2,33.64721482,-106.989853
"66",2004,0,33.64721482,-106.989853
"66",2010,0,33.64721482,-106.989853
"66",2012,0,33.64721482,-106.989853
"66",2011,0,33.64721482,-106.989853
"66",2017,0,33.64721482,-106.989853
"66",2016,0,33.64721482,-106.989853
"67",2015,0,33.65969384,-106.9988942
"67",2014,0,33.65969384,-106.9988942
"67",2005,10,33.65969384,-106.9988942
"67",2004,0,33.65969384,-106.9988942
"67",2010,0,33.65969384,-106.9988942
"67",2008,0,33.65969384,-106.9988942
"67",2006,0,33.65969384,-106.9988942
"67",2009,0,33.65969384,-106.9988942
"67",2018,20,33.65969384,-106.9988942
"67",2012,0,33.65969384,-106.9988942
"67",2003,2,33.65969384,-106.9988942
"67",2016,0,33.65969384,-106.9988942
"67",2017,0,33.65969384,-106.9988942
"67",2013,0,33.65969384,-106.9988942
"67",2007,0,33.65969384,-106.9988942
"67",2011,0,33.65969384,-106.9988942
"68",2004,0,33.67421018,-107.0004775
"68",2011,0,33.67421018,-107.0004775
"68",2010,0,33.67421018,-107.0004775
"68",2014,0,33.67421018,-107.0004775
"68",2003,2,33.67421018,-107.0004775
"68",2005,9,33.67421018,-107.0004775
"68",2017,0,33.67421018,-107.0004775
"68",2015,0,33.67421018,-107.0004775
"68",2013,0,33.67421018,-107.0004775
"68",2008,0,33.67421018,-107.0004775
"68",2018,19,33.67421018,-107.0004775
"68",2007,0,33.67421018,-107.0004775
"68",2006,0,33.67421018,-107.0004775
"68",2012,0,33.67421018,-107.0004775
"68",2016,0,33.67421018,-107.0004775
"68",2009,0,33.67421018,-107.0004775
"69",2014,0,33.68056148,-106.9929781
"69",2014,0,33.68056148,-106.9857769
"69",2014,0,33.68387119,-106.9929781
"69",2014,0,33.68387119,-106.9857769
"69",2004,0,33.68056148,-106.9929781
"69",2004,0,33.68056148,-106.9857769
"69",2004,0,33.68387119,-106.9929781
"69",2004,0,33.68387119,-106.9857769
"69",2016,0,33.68056148,-106.9929781
"69",2016,0,33.68056148,-106.9857769
"69",2016,0,33.68387119,-106.9929781
"69",2016,0,33.68387119,-106.9857769
"69",2018,17,33.68056148,-106.9929781
"69",2018,17,33.68056148,-106.9857769
"69",2018,17,33.68387119,-106.9929781
"69",2018,17,33.68387119,-106.9857769
"69",2013,0,33.68056148,-106.9929781
"69",2013,0,33.68056148,-106.9857769
"69",2013,0,33.68387119,-106.9929781
"69",2013,0,33.68387119,-106.9857769
"69",2008,0,33.68056148,-106.9929781
"69",2008,0,33.68056148,-106.9857769
"69",2008,0,33.68387119,-106.9929781
"69",2008,0,33.68387119,-106.9857769
"69",2005,8,33.68056148,-106.9929781
"69",2005,8,33.68056148,-106.9857769
"69",2005,8,33.68387119,-106.9929781
"69",2005,8,33.68387119,-106.9857769
"69",2010,0,33.68056148,-106.9929781
"69",2010,0,33.68056148,-106.9857769
"69",2010,0,33.68387119,-106.9929781
"69",2010,0,33.68387119,-106.9857769
"69",2012,0,33.68056148,-106.9929781
"69",2012,0,33.68056148,-106.9857769
"69",2012,0,33.68387119,-106.9929781
"69",2012,0,33.68387119,-106.9857769
"69",2007,0,33.68056148,-106.9929781
"69",2007,0,33.68056148,-106.9857769
"69",2007,0,33.68387119,-106.9929781
"69",2007,0,33.68387119,-106.9857769
"69",2006,0,33.68056148,-106.9929781
"69",2006,0,33.68056148,-106.9857769
"69",2006,0,33.68387119,-106.9929781
"69",2006,0,33.68387119,-106.9857769
"69",2017,0,33.68056148,-106.9929781
"69",2017,0,33.68056148,-106.9857769
"69",2017,0,33.68387119,-106.9929781
"69",2017,0,33.68387119,-106.9857769
"69",2009,0,33.68056148,-106.9929781
"69",2009,0,33.68056148,-106.9857769
"69",2009,0,33.68387119,-106.9929781
"69",2009,0,33.68387119,-106.9857769
"69",2015,0,33.68056148,-106.9929781
"69",2015,0,33.68056148,-106.9857769
"69",2015,0,33.68387119,-106.9929781
"69",2015,0,33.68387119,-106.9857769
"69",2003,1,33.68056148,-106.9929781
"69",2003,1,33.68056148,-106.9857769
"69",2003,1,33.68387119,-106.9929781
"69",2003,1,33.68387119,-106.9857769
"69",2011,0,33.68056148,-106.9929781
"69",2011,0,33.68056148,-106.9857769
"69",2011,0,33.68387119,-106.9929781
"69",2011,0,33.68387119,-106.9857769
"70",2016,0,33.68194764,-106.9662492
"70",2014,0,33.68194764,-106.9662492
"70",2013,0,33.68194764,-106.9662492
"70",2007,0,33.68194764,-106.9662492
"70",2010,0,33.68194764,-106.9662492
"70",2012,0,33.68194764,-106.9662492
"70",2005,7,33.68194764,-106.9662492
"70",2004,0,33.68194764,-106.9662492
"70",2003,1,33.68194764,-106.9662492
"70",2006,0,33.68194764,-106.9662492
"70",2017,0,33.68194764,-106.9662492
"70",2018,17,33.68194764,-106.9662492
"70",2015,0,33.68194764,-106.9662492
"70",2009,0,33.68194764,-106.9662492
"70",2008,0,33.68194764,-106.9662492
"70",2011,0,33.68194764,-106.9662492
"71",2010,0,33.68594275,-106.9472795
"71",2016,0,33.68594275,-106.9472795
"71",2015,0,33.68594275,-106.9472795
"71",2005,7,33.68594275,-106.9472795
"71",2007,0,33.68594275,-106.9472795
"71",2014,0,33.68594275,-106.9472795
"71",2011,0,33.68594275,-106.9472795
"71",2012,0,33.68594275,-106.9472795
"71",2013,0,33.68594275,-106.9472795
"71",2004,0,33.68594275,-106.9472795
"71",2008,0,33.68594275,-106.9472795
"71",2006,0,33.68594275,-106.9472795
"71",2003,1,33.68594275,-106.9472795
"71",2018,17,33.68594275,-106.9472795
"71",2017,0,33.68594275,-106.9472795
"71",2009,0,33.68594275,-106.9472795
"72",2014,0,33.69951715,-106.9354597
"72",2007,0,33.69951715,-106.9354597
"72",2005,7,33.69951715,-106.9354597
"72",2016,0,33.69951715,-106.9354597
"72",2004,0,33.69951715,-106.9354597
"72",2017,0,33.69951715,-106.9354597
"72",2015,0,33.69951715,-106.9354597
"72",2013,0,33.69951715,-106.9354597
"72",2012,0,33.69951715,-106.9354597
"72",2008,0,33.69951715,-106.9354597
"72",2003,0,33.69951715,-106.9354597
"72",2018,16,33.69951715,-106.9354597
"72",2011,0,33.69951715,-106.9354597
"72",2010,0,33.69951715,-106.9354597
"72",2006,0,33.69951715,-106.9354597
"72",2009,0,33.69951715,-106.9354597
"73",2003,0,33.71328988,-106.9236673
"73",2014,0,33.71328988,-106.9236673
"73",2005,1,33.71328988,-106.9236673
"73",2016,0,33.71328988,-106.9236673
"73",2008,0,33.71328988,-106.9236673
"73",2015,0,33.71328988,-106.9236673
"73",2018,64,33.71328988,-106.9236673
"73",2007,0,33.71328988,-106.9236673
"73",2009,0,33.71328988,-106.9236673
"73",2010,0,33.71328988,-106.9236673
"73",2012,0,33.71328988,-106.9236673
"73",2013,0,33.71328988,-106.9236673
"73",2011,0,33.71328988,-106.9236673
"73",2006,0,33.71328988,-106.9236673
"73",2004,0,33.71328988,-106.9236673
"73",2017,46,33.71328988,-106.9236673
"74",2014,40,33.72552389,-106.9109077
"74",2015,21,33.72552389,-106.9109077
"74",2016,65,33.72552389,-106.9109077
"74",2007,32,33.72552389,-106.9109077
"74",2008,0,33.72552389,-106.9109077
"74",2011,64,33.72552389,-106.9109077
"74",2006,40,33.72552389,-106.9109077
"74",2012,117,33.72552389,-106.9109077
"74",2018,173,33.72552389,-106.9109077
"74",2003,6,33.72552389,-106.9109077
"74",2009,42,33.72552389,-106.9109077
"74",2005,41,33.72552389,-106.9109077
"74",2017,46,33.72552389,-106.9109077
"74",2013,52,33.72552389,-106.9109077
"74",2010,59,33.72552389,-106.9109077
"74",2004,57,33.72552389,-106.9109077
"75",2014,39,33.74038598,-106.9010396
"75",2005,41,33.74038598,-106.9010396
"75",2012,116,33.74038598,-106.9010396
"75",2013,52,33.74038598,-106.9010396
"75",2010,57,33.74038598,-106.9010396
"75",2018,173,33.74038598,-106.9010396
"75",2016,60,33.74038598,-106.9010396
"75",2011,63,33.74038598,-106.9010396
"75",2015,21,33.74038598,-106.9010396
"75",2004,57,33.74038598,-106.9010396
"75",2006,36,33.74038598,-106.9010396
"75",2003,6,33.74038598,-106.9010396
"75",2008,0,33.74038598,-106.9010396
"75",2009,40,33.74038598,-106.9010396
"75",2007,31,33.74038598,-106.9010396
"75",2017,46,33.74038598,-106.9010396
"76",2003,6,33.75245359,-106.886507
"76",2017,56,33.75245359,-106.886507
"76",2016,59,33.75245359,-106.886507
"76",2006,34,33.75245359,-106.886507
"76",2005,40,33.75245359,-106.886507
"76",2015,0,33.75245359,-106.886507
"76",2018,173,33.75245359,-106.886507
"76",2004,56,33.75245359,-106.886507
"76",2014,38,33.75245359,-106.886507
"76",2008,0,33.75245359,-106.886507
"76",2009,39,33.75245359,-106.886507
"76",2013,52,33.75245359,-106.886507
"76",2011,62,33.75245359,-106.886507
"76",2010,57,33.75245359,-106.886507
"76",2007,33,33.75245359,-106.886507
"76",2012,116,33.75245359,-106.886507
"77",2016,57,33.76707961,-106.8759704
"77",2017,57,33.76707961,-106.8759704
"77",2003,6,33.76707961,-106.8759704
"77",2011,63,33.76707961,-106.8759704
"77",2014,35,33.76707961,-106.8759704
"77",2004,56,33.76707961,-106.8759704
"77",2007,31,33.76707961,-106.8759704
"77",2008,0,33.76707961,-106.8759704
"77",2009,38,33.76707961,-106.8759704
"77",2005,39,33.76707961,-106.8759704
"77",2013,52,33.76707961,-106.8759704
"77",2006,32,33.76707961,-106.8759704
"77",2010,56,33.76707961,-106.8759704
"77",2018,174,33.76707961,-106.8759704
"77",2015,0,33.76707961,-106.8759704
"77",2012,116,33.76707961,-106.8759704
"78",2017,56,33.77975105,-106.8721569
"78",2013,51,33.77975105,-106.8721569
"78",2008,0,33.77975105,-106.8721569
"78",2016,56,33.77975105,-106.8721569
"78",2011,63,33.77975105,-106.8721569
"78",2003,6,33.77975105,-106.8721569
"78",2004,56,33.77975105,-106.8721569
"78",2010,55,33.77975105,-106.8721569
"78",2007,31,33.77975105,-106.8721569
"78",2006,31,33.77975105,-106.8721569
"78",2005,37,33.77975105,-106.8721569
"78",2015,0,33.77975105,-106.8721569
"78",2018,171,33.77975105,-106.8721569
"78",2014,35,33.77975105,-106.8721569
"78",2009,33,33.77975105,-106.8721569
"78",2012,114,33.77975105,-106.8721569
"79",2013,50,33.79309439,-106.8676406
"79",2016,53,33.79309439,-106.8676406
"79",2017,59,33.79309439,-106.8676406
"79",2014,34,33.79309439,-106.8676406
"79",2015,0,33.79309439,-106.8676406
"79",2010,54,33.79309439,-106.8676406
"79",2004,56,33.79309439,-106.8676406
"79",2006,28,33.79309439,-106.8676406
"79",2008,0,33.79309439,-106.8676406
"79",2003,6,33.79309439,-106.8676406
"79",2018,169,33.79309439,-106.8676406
"79",2007,29,33.79309439,-106.8676406
"79",2005,37,33.79309439,-106.8676406
"79",2011,62,33.79309439,-106.8676406
"79",2012,114,33.79309439,-106.8676406
"79",2009,28,33.79309439,-106.8676406
"80",2004,56,33.80710131,-106.8563794
"80",2005,37,33.80710131,-106.8563794
"80",2017,57,33.80710131,-106.8563794
"80",2014,32,33.80710131,-106.8563794
"80",2010,50,33.80710131,-106.8563794
"80",2003,6,33.80710131,-106.8563794
"80",2008,0,33.80710131,-106.8563794
"80",2015,0,33.80710131,-106.8563794
"80",2009,23,33.80710131,-106.8563794
"80",2006,28,33.80710131,-106.8563794
"80",2011,58,33.80710131,-106.8563794
"80",2013,50,33.80710131,-106.8563794
"80",2018,168,33.80710131,-106.8563794
"80",2016,53,33.80710131,-106.8563794
"80",2007,29,33.80710131,-106.8563794
"80",2012,114,33.80710131,-106.8563794
"81",2014,30,33.82043192,-106.8492976
"81",2008,0,33.82043192,-106.8492976
"81",2010,50,33.82043192,-106.8492976
"81",2017,52,33.82043192,-106.8492976
"81",2011,58,33.82043192,-106.8492976
"81",2003,6,33.82043192,-106.8492976
"81",2015,0,33.82043192,-106.8492976
"81",2016,46,33.82043192,-106.8492976
"81",2007,28,33.82043192,-106.8492976
"81",2006,24,33.82043192,-106.8492976
"81",2009,18,33.82043192,-106.8492976
"81",2012,114,33.82043192,-106.8492976
"81",2005,36,33.82043192,-106.8492976
"81",2013,50,33.82043192,-106.8492976
"81",2004,55,33.82043192,-106.8492976
"81",2018,166,33.82043192,-106.8492976
"82",2014,30,33.83701292,-106.8494774
"82",2017,46,33.83701292,-106.8494774
"82",2006,19,33.83701292,-106.8494774
"82",2010,44,33.83701292,-106.8494774
"82",2012,110,33.83701292,-106.8494774
"82",2008,0,33.83701292,-106.8494774
"82",2013,49,33.83701292,-106.8494774
"82",2003,6,33.83701292,-106.8494774
"82",2015,0,33.83701292,-106.8494774
"82",2011,57,33.83701292,-106.8494774
"82",2016,35,33.83701292,-106.8494774
"82",2007,27,33.83701292,-106.8494774
"82",2005,32,33.83701292,-106.8494774
"82",2018,159,33.83701292,-106.8494774
"82",2009,12,33.83701292,-106.8494774
"82",2004,54,33.83701292,-106.8494774
"83",2003,6,33.85197445,-106.8445532
"83",2006,18,33.85197445,-106.8445532
"83",2014,29,33.85197445,-106.8445532
"83",2015,0,33.85197445,-106.8445532
"83",2013,49,33.85197445,-106.8445532
"83",2018,156,33.85197445,-106.8445532
"83",2017,42,33.85197445,-106.8445532
"83",2010,44,33.85197445,-106.8445532
"83",2016,27,33.85197445,-106.8445532
"83",2012,110,33.85197445,-106.8445532
"83",2009,4,33.85197445,-106.8445532
"83",2008,0,33.85197445,-106.8445532
"83",2005,30,33.85197445,-106.8445532
"83",2007,24,33.85197445,-106.8445532
"83",2004,54,33.85197445,-106.8445532
"83",2011,56,33.85197445,-106.8445532
"84",2003,6,33.86841368,-106.8479006
"84",2014,30,33.86841368,-106.8479006
"84",2006,15,33.86841368,-106.8479006
"84",2018,147,33.86841368,-106.8479006
"84",2017,38,33.86841368,-106.8479006
"84",2016,23,33.86841368,-106.8479006
"84",2015,12,33.86841368,-106.8479006
"84",2012,109,33.86841368,-106.8479006
"84",2010,41,33.86841368,-106.8479006
"84",2008,0,33.86841368,-106.8479006
"84",2011,54,33.86841368,-106.8479006
"84",2005,28,33.86841368,-106.8479006
"84",2009,3,33.86841368,-106.8479006
"84",2004,53,33.86841368,-106.8479006
"84",2013,46,33.86841368,-106.8479006
"84",2007,25,33.86841368,-106.8479006
"85",2016,21,33.88456778,-106.8454527
"85",2018,135,33.88456778,-106.8454527
"85",2014,28,33.88456778,-106.8454527
"85",2004,52,33.88456778,-106.8454527
"85",2008,0,33.88456778,-106.8454527
"85",2003,6,33.88456778,-106.8454527
"85",2017,36,33.88456778,-106.8454527
"85",2013,43,33.88456778,-106.8454527
"85",2011,49,33.88456778,-106.8454527
"85",2005,24,33.88456778,-106.8454527
"85",2006,12,33.88456778,-106.8454527
"85",2010,38,33.88456778,-106.8454527
"85",2012,107,33.88456778,-106.8454527
"85",2009,7,33.88456778,-106.8454527
"85",2015,12,33.88456778,-106.8454527
"85",2007,22,33.88456778,-106.8454527
"86",2017,32,33.9010137,-106.8494318
"86",2003,6,33.9010137,-106.8494318
"86",2004,52,33.9010137,-106.8494318
"86",2018,127,33.9010137,-106.8494318
"86",2010,36,33.9010137,-106.8494318
"86",2013,41,33.9010137,-106.8494318
"86",2014,27,33.9010137,-106.8494318
"86",2016,20,33.9010137,-106.8494318
"86",2015,12,33.9010137,-106.8494318
"86",2009,6,33.9010137,-106.8494318
"86",2008,0,33.9010137,-106.8494318
"86",2006,11,33.9010137,-106.8494318
"86",2007,20,33.9010137,-106.8494318
"86",2012,106,33.9010137,-106.8494318
"86",2011,49,33.9010137,-106.8494318
"86",2005,22,33.9010137,-106.8494318
"87",2005,21,33.91735035,-106.8514282
"87",2005,21,33.91735035,-106.8509163
"87",2005,21,33.91898861,-106.8514282
"87",2005,21,33.91898861,-106.8509163
"87",2003,6,33.91735035,-106.8514282
"87",2003,6,33.91735035,-106.8509163
"87",2003,6,33.91898861,-106.8514282
"87",2003,6,33.91898861,-106.8509163
"87",2018,121,33.91735035,-106.8514282
"87",2018,121,33.91735035,-106.8509163
"87",2018,121,33.91898861,-106.8514282
"87",2018,121,33.91898861,-106.8509163
"87",2016,19,33.91735035,-106.8514282
"87",2016,19,33.91735035,-106.8509163
"87",2016,19,33.91898861,-106.8514282
"87",2016,19,33.91898861,-106.8509163
"87",2013,39,33.91735035,-106.8514282
"87",2013,39,33.91735035,-106.8509163
"87",2013,39,33.91898861,-106.8514282
"87",2013,39,33.91898861,-106.8509163
"87",2006,9,33.91735035,-106.8514282
"87",2006,9,33.91735035,-106.8509163
"87",2006,9,33.91898861,-106.8514282
"87",2006,9,33.91898861,-106.8509163
"87",2012,104,33.91735035,-106.8514282
"87",2012,104,33.91735035,-106.8509163
"87",2012,104,33.91898861,-106.8514282
"87",2012,104,33.91898861,-106.8509163
"87",2010,30,33.91735035,-106.8514282
"87",2010,30,33.91735035,-106.8509163
"87",2010,30,33.91898861,-106.8514282
"87",2010,30,33.91898861,-106.8509163
"87",2017,29,33.91735035,-106.8514282
"87",2017,29,33.91735035,-106.8509163
"87",2017,29,33.91898861,-106.8514282
"87",2017,29,33.91898861,-106.8509163
"87",2004,52,33.91735035,-106.8514282
"87",2004,52,33.91735035,-106.8509163
"87",2004,52,33.91898861,-106.8514282
"87",2004,52,33.91898861,-106.8509163
"87",2015,10,33.91735035,-106.8514282
"87",2015,10,33.91735035,-106.8509163
"87",2015,10,33.91898861,-106.8514282
"87",2015,10,33.91898861,-106.8509163
"87",2011,47,33.91735035,-106.8514282
"87",2011,47,33.91735035,-106.8509163
"87",2011,47,33.91898861,-106.8514282
"87",2011,47,33.91898861,-106.8509163
"87",2007,19,33.91735035,-106.8514282
"87",2007,19,33.91735035,-106.8509163
"87",2007,19,33.91898861,-106.8514282
"87",2007,19,33.91898861,-106.8509163
"87",2009,5,33.91735035,-106.8514282
"87",2009,5,33.91735035,-106.8509163
"87",2009,5,33.91898861,-106.8514282
"87",2009,5,33.91898861,-106.8509163
"87",2014,23,33.91735035,-106.8514282
"87",2014,23,33.91735035,-106.8509163
"87",2014,23,33.91898861,-106.8514282
"87",2014,23,33.91898861,-106.8509163
"87",2008,0,33.91735035,-106.8514282
"87",2008,0,33.91735035,-106.8509163
"87",2008,0,33.91898861,-106.8514282
"87",2008,0,33.91898861,-106.8509163
"88",2005,21,33.93069674,-106.8502548
"88",2010,30,33.93069674,-106.8502548
"88",2018,116,33.93069674,-106.8502548
"88",2015,9,33.93069674,-106.8502548
"88",2014,22,33.93069674,-106.8502548
"88",2012,94,33.93069674,-106.8502548
"88",2009,5,33.93069674,-106.8502548
"88",2017,26,33.93069674,-106.8502548
"88",2003,5,33.93069674,-106.8502548
"88",2006,8,33.93069674,-106.8502548
"88",2013,36,33.93069674,-106.8502548
"88",2011,43,33.93069674,-106.8502548
"88",2008,0,33.93069674,-106.8502548
"88",2004,51,33.93069674,-106.8502548
"88",2016,17,33.93069674,-106.8502548
"88",2007,19,33.93069674,-106.8502548
"89",2018,107,33.94376427,-106.8503958
"89",2017,21,33.94376427,-106.8503958
"89",2012,93,33.94376427,-106.8503958
"89",2010,26,33.94376427,-106.8503958
"89",2011,43,33.94376427,-106.8503958
"89",2014,19,33.94376427,-106.8503958
"89",2009,5,33.94376427,-106.8503958
"89",2015,9,33.94376427,-106.8503958
"89",2013,34,33.94376427,-106.8503958
"89",2008,0,33.94376427,-106.8503958
"89",2003,5,33.94376427,-106.8503958
"89",2007,17,33.94376427,-106.8503958
"89",2005,21,33.94376427,-106.8503958
"89",2016,16,33.94376427,-106.8503958
"89",2006,4,33.94376427,-106.8503958
"89",2004,50,33.94376427,-106.8503958
"90",2003,5,33.95568841,-106.8503435
"90",2013,31,33.95568841,-106.8503435
"90",2014,16,33.95568841,-106.8503435
"90",2017,18,33.95568841,-106.8503435
"90",2011,42,33.95568841,-106.8503435
"90",2004,49,33.95568841,-106.8503435
"90",2005,21,33.95568841,-106.8503435
"90",2015,8,33.95568841,-106.8503435
"90",2009,5,33.95568841,-106.8503435
"90",2007,15,33.95568841,-106.8503435
"90",2018,95,33.95568841,-106.8503435
"90",2006,2,33.95568841,-106.8503435
"90",2008,0,33.95568841,-106.8503435
"90",2010,18,33.95568841,-106.8503435
"90",2016,16,33.95568841,-106.8503435
"90",2012,91,33.95568841,-106.8503435
"91",2017,18,33.96659713,-106.8586278
"91",2008,0,33.96659713,-106.8586278
"91",2013,30,33.96659713,-106.8586278
"91",2004,46,33.96659713,-106.8586278
"91",2016,9,33.96659713,-106.8586278
"91",2003,5,33.96659713,-106.8586278
"91",2009,3,33.96659713,-106.8586278
"91",2007,9,33.96659713,-106.8586278
"91",2014,14,33.96659713,-106.8586278
"91",2015,6,33.96659713,-106.8586278
"91",2006,1,33.96659713,-106.8586278
"91",2010,9,33.96659713,-106.8586278
"91",2018,90,33.96659713,-106.8586278
"91",2005,17,33.96659713,-106.8586278
"91",2012,88,33.96659713,-106.8586278
"91",2011,42,33.96659713,-106.8586278
"92",2017,17,33.9792975,-106.8598867
"92",2008,0,33.9792975,-106.8598867
"92",2016,5,33.9792975,-106.8598867
"92",2003,5,33.9792975,-106.8598867
"92",2013,28,33.9792975,-106.8598867
"92",2010,3,33.9792975,-106.8598867
"92",2004,46,33.9792975,-106.8598867
"92",2015,5,33.9792975,-106.8598867
"92",2005,11,33.9792975,-106.8598867
"92",2009,1,33.9792975,-106.8598867
"92",2014,12,33.9792975,-106.8598867
"92",2018,80,33.9792975,-106.8598867
"92",2006,1,33.9792975,-106.8598867
"92",2012,82,33.9792975,-106.8598867
"92",2007,6,33.9792975,-106.8598867
"92",2011,42,33.9792975,-106.8598867
"93",2006,0,33.99163615,-106.8622899
"93",2008,0,33.99163615,-106.8622899
